date,open,high,low,close,volume,split,dividend
2024-06-03,1.4500000476837158,1.7599999904632568,1.440000057220459,1.559999942779541,4706100,1.0,0.0
2024-06-04,1.5700000524520874,1.659999966621399,1.5399999618530273,1.649999976158142,2311900,1.0,0.0
2024-06-05,1.649999976158142,1.75,1.600000023841858,1.75,1669000,1.0,0.0
2024-06-06,1.7599999904632568,1.8300000429153442,1.6799999475479126,1.7100000381469727,1455000,1.0,0.0
2024-06-07,1.6699999570846558,1.690000057220459,1.590000033378601,1.6200000047683716,943900,1.0,0.0
2024-06-10,1.6299999952316284,1.7000000476837158,1.6200000047683716,1.7000000476837158,758700,1.0,0.0
2024-06-11,1.6699999570846558,1.7200000286102295,1.6200000047683716,1.6399999856948853,611500,1.0,0.0
2024-06-12,1.6299999952316284,1.7300000190734863,1.6299999952316284,1.6699999570846558,637500,1.0,0.0
2024-06-13,1.6699999570846558,1.7400000095367432,1.6299999952316284,1.7000000476837158,661200,1.0,0.0
2024-06-14,1.659999966621399,1.7000000476837158,1.6100000143051147,1.6299999952316284,601200,1.0,0.0
2024-06-17,1.6200000047683716,1.6699999570846558,1.600000023841858,1.6299999952316284,612300,1.0,0.0
2024-06-18,1.6100000143051147,1.649999976158142,1.5700000524520874,1.5700000524520874,701400,1.0,0.0
2024-06-20,1.5700000524520874,1.5800000429153442,1.5199999809265137,1.5299999713897705,555600,1.0,0.0
2024-06-21,1.5499999523162842,1.590000033378601,1.5399999618530273,1.5399999618530273,790100,1.0,0.0
2024-06-24,1.5499999523162842,1.6200000047683716,1.5399999618530273,1.6100000143051147,655100,1.0,0.0
2024-06-25,1.6299999952316284,1.6699999570846558,1.600000023841858,1.6699999570846558,685400,1.0,0.0
2024-06-26,1.649999976158142,1.6699999570846558,1.5399999618530273,1.5499999523162842,755500,1.0,0.0
2024-06-27,1.559999942779541,1.5700000524520874,1.5,1.5099999904632568,690400,1.0,0.0
2024-06-28,1.5,1.6200000047683716,1.4700000286102295,1.5800000429153442,1842500,1.0,0.0
2024-07-01,1.559999942779541,1.5700000524520874,1.5299999713897705,1.5499999523162842,576600,1.0,0.0
2024-07-02,1.5399999618530273,1.5399999618530273,1.440000057220459,1.4900000095367432,805800,1.0,0.0
2024-07-03,1.5099999904632568,1.5299999713897705,1.4600000381469727,1.4700000286102295,382100,1.0,0.0
2024-07-05,1.4800000190734863,1.4900000095367432,1.399999976158142,1.4199999570846558,497800,1.0,0.0
2024-07-08,1.4600000381469727,1.5800000429153442,1.4600000381469727,1.5499999523162842,750400,1.0,0.0
2024-07-09,1.5399999618530273,1.559999942779541,1.5299999713897705,1.5499999523162842,329300,1.0,0.0
2024-07-10,1.5499999523162842,1.5800000429153442,1.5199999809265137,1.5399999618530273,422800,1.0,0.0
2024-07-11,1.5499999523162842,1.649999976158142,1.5499999523162842,1.6399999856948853,1409000,1.0,0.0
2024-07-12,1.649999976158142,1.6699999570846558,1.590000033378601,1.6100000143051147,1162500,1.0,0.0
2024-07-15,1.6299999952316284,1.6699999570846558,1.5800000429153442,1.649999976158142,1179600,1.0,0.0
2024-07-16,1.6699999570846558,1.9299999475479126,1.659999966621399,1.8799999952316284,2525300,1.0,0.0
2024-07-17,1.8200000524520874,1.850000023841858,1.7000000476837158,1.7300000190734863,1150700,1.0,0.0
2024-07-18,1.75,1.7599999904632568,1.649999976158142,1.659999966621399,838400,1.0,0.0
2024-07-19,1.6699999570846558,1.6799999475479126,1.5700000524520874,1.590000033378601,872800,1.0,0.0
2024-07-22,1.600000023841858,1.659999966621399,1.5499999523162842,1.6100000143051147,717200,1.0,0.0
2024-07-23,1.6100000143051147,1.659999966621399,1.600000023841858,1.649999976158142,529100,1.0,0.0
2024-07-24,1.659999966621399,1.7200000286102295,1.6100000143051147,1.6399999856948853,854800,1.0,0.0
2024-07-25,1.659999966621399,1.690000057220459,1.6200000047683716,1.659999966621399,549300,1.0,0.0
2024-07-26,1.7000000476837158,1.7100000381469727,1.6399999856948853,1.6799999475479126,568700,1.0,0.0
2024-07-29,1.6699999570846558,1.7000000476837158,1.6100000143051147,1.6200000047683716,607000,1.0,0.0
2024-07-30,1.6399999856948853,1.649999976158142,1.5,1.5199999809265137,1050400,1.0,0.0
2024-07-31,1.5499999523162842,1.600000023841858,1.4900000095367432,1.5199999809265137,795500,1.0,0.0
2024-08-01,1.5199999809265137,1.5199999809265137,1.4299999475479126,1.4299999475479126,798800,1.0,0.0
2024-08-02,1.3899999856948853,1.4600000381469727,1.3600000143051147,1.3799999952316284,1278100,1.0,0.0
2024-08-05,1.309999942779541,1.3700000047683716,1.2999999523162842,1.309999942779541,872000,1.0,0.0
2024-08-06,1.350000023841858,1.4199999570846558,1.3200000524520874,1.350000023841858,827300,1.0,0.0
2024-08-07,1.2999999523162842,1.3300000429153442,1.0700000524520874,1.1799999475479126,3917000,1.0,0.0
2024-08-08,0.949999988079071,1.340000033378601,0.8999999761581421,1.2699999809265137,8579500,1.0,0.0
2024-08-09,1.25,1.25,1.059999942779541,1.100000023841858,1172100,1.0,0.0
2024-08-12,1.100000023841858,1.1200000047683716,1.0499999523162842,1.0700000524520874,671200,1.0,0.0
2024-08-13,1.0800000429153442,1.090000033378601,1.0499999523162842,1.090000033378601,671600,1.0,0.0
2024-08-14,1.2000000476837158,1.25,1.1100000143051147,1.1200000047683716,1435200,1.0,0.0
2024-08-15,1.100000023841858,1.2000000476837158,1.0700000524520874,1.0700000524520874,1213500,1.0,0.0
2024-08-16,1.0800000429153442,1.1100000143051147,1.0700000524520874,1.090000033378601,681300,1.0,0.0
2024-08-19,1.100000023841858,1.1699999570846558,1.090000033378601,1.149999976158142,851900,1.0,0.0
2024-08-20,1.159999966621399,1.1799999475479126,1.1200000047683716,1.1299999952316284,693000,1.0,0.0
2024-08-21,1.1299999952316284,1.2000000476837158,1.1299999952316284,1.190000057220459,721200,1.0,0.0
2024-08-22,1.2000000476837158,1.2100000381469727,1.1200000047683716,1.1200000047683716,465000,1.0,0.0
2024-08-23,1.1200000047683716,1.190000057220459,1.1200000047683716,1.159999966621399,467100,1.0,0.0
2024-08-26,1.1799999475479126,1.190000057220459,1.1399999856948853,1.149999976158142,907900,1.0,0.0
2024-08-27,1.1399999856948853,1.159999966621399,1.1100000143051147,1.149999976158142,456700,1.0,0.0
2024-08-28,1.1399999856948853,1.159999966621399,1.1100000143051147,1.1299999952316284,625800,1.0,0.0
2024-08-29,1.149999976158142,1.1799999475479126,1.1100000143051147,1.1100000143051147,371200,1.0,0.0
2024-08-30,1.1200000047683716,1.1399999856948853,1.0700000524520874,1.100000023841858,558300,1.0,0.0
2024-09-03,1.0800000429153442,1.1100000143051147,1.0499999523162842,1.059999942779541,1217900,1.0,0.0
2024-09-04,1.059999942779541,1.059999942779541,0.949999988079071,0.9700000286102295,1453200,1.0,0.0
2024-09-05,1.0,1.0,0.9599999785423279,0.9599999785423279,1939400,1.0,0.0
2024-09-06,0.949999988079071,1.0,0.9300000071525574,0.9399999976158142,705800,1.0,0.0
2024-09-09,0.9599999785423279,1.0099999904632568,0.949999988079071,0.9700000286102295,1006900,1.0,0.0
2024-09-10,0.9800000190734863,1.0,0.949999988079071,0.9800000190734863,413400,1.0,0.0
2024-09-11,0.9700000286102295,1.0,0.949999988079071,0.9700000286102295,533300,1.0,0.0
2024-09-12,0.9900000095367432,1.0099999904632568,0.9700000286102295,0.9900000095367432,707800,1.0,0.0
2024-09-13,1.0299999713897705,1.0499999523162842,0.9900000095367432,1.0499999523162842,664100,1.0,0.0
2024-09-16,1.0399999618530273,1.059999942779541,0.9900000095367432,1.0,509000,1.0,0.0
2024-09-17,1.0,1.0199999809265137,0.9800000190734863,1.0,620200,1.0,0.0
2024-09-18,1.0,1.090000033378601,1.0,1.0399999618530273,733500,1.0,0.0
2024-09-19,1.090000033378601,1.100000023841858,1.0399999618530273,1.0700000524520874,669600,1.0,0.0
2024-09-20,1.0499999523162842,1.0499999523162842,0.9900000095367432,1.0,1620900,1.0,0.0
2024-09-23,0.9900000095367432,1.0,0.9399999976158142,0.9599999785423279,1150600,1.0,0.0
2024-09-24,0.9599999785423279,0.9800000190734863,0.949999988079071,0.9700000286102295,725000,1.0,0.0
2024-09-25,0.949999988079071,0.9599999785423279,0.9100000262260437,0.9200000166893005,886800,1.0,0.0
